,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
3073,FDV10,OUT013,1065.28
3074,FDU33,OUT046,703.0848
3075,FDU58,OUT046,5492.85
3076,NCP42,OUT027,7366.011720000013
3077,FDL51,OUT027,4327.7
3078,DRH15,OUT027,1041.3112
3079,FDU16,OUT017,263.6568
3080,FDW15,OUT017,2846.295
3081,FDQ44,OUT045,2828.3184
3082,NCI06,OUT027,5954.2494
3083,DRK23,OUT019,251.6724
3084,FDC28,OUT035,798.96
3085,NCY17,OUT019,131.8284
3086,NCV05,OUT018,2625.9152
3087,FDM34,OUT019,643.1628
3088,DRD60,OUT027,5954.2494
3089,FDT38,OUT046,1545.9876
3090,FDQ57,OUT018,2770.3938
3091,FDE59,OUT027,984.7182
3092,NCM43,OUT046,2693.8268
3093,DRI51,OUT049,1225.072
3094,NCG30,OUT017,1017.3424
3095,NCK54,OUT035,1066.6116
3096,FDQ16,OUT019,119.1782
3097,FDI36,OUT013,5313.084
3098,FDX16,OUT027,3990.8052
3099,FDA34,OUT046,2077.296
3100,FDJ48,OUT018,1228.401
3101,FDU47,OUT035,871.5322
3102,FDS39,OUT046,659.142
3103,FDD11,OUT046,3542.056
3104,FDM16,OUT027,2518.7214
3105,FDU56,OUT018,2886.9088
3106,FDQ32,OUT017,490.0288
3107,DRK35,OUT013,540.6296
3108,FDA58,OUT049,942.7728
3109,DRG48,OUT019,311.5944
3110,FDT59,OUT010,1524.0162
3111,FDQ31,OUT019,206.398
3112,FDS51,OUT018,447.4176
3113,FDW32,OUT027,1448.7808
3114,FDI15,OUT027,7366.011720000013
3115,NCV30,OUT017,1201.769
3116,DRG25,OUT049,3956.8494
3117,FDT02,OUT013,529.311
3118,FDO33,OUT027,4952.8862
3119,FDP38,OUT035,354.2056
3120,FDZ45,OUT035,796.2968
3121,NCA54,OUT027,5954.2494
3122,FDU33,OUT017,679.116
3123,FDN58,OUT017,7182.6504
3124,FDI05,OUT045,1669.8264
3125,FDM57,OUT019,253.6698
3126,NCS42,OUT027,3364.9532
3127,FDB57,OUT045,5559.43
3128,FDC03,OUT045,1576.6144
3129,FDZ58,OUT013,3533.4006
3130,NCK29,OUT045,3467.4864
3131,NCR53,OUT045,3547.3824
3132,FDE26,OUT027,4026.7584
3133,FDU52,OUT049,1853.5872
3134,FDE41,OUT027,1498.05
3135,FDU38,OUT018,3781.744
3136,FDA52,OUT017,2988.1104
3137,FDW46,OUT046,968.739
3138,DRI59,OUT035,3848.324
3139,FDT38,OUT035,1545.9876
3140,FDL33,OUT018,1004.0264
3141,FDQ01,OUT027,7366.011720000013
3142,FDJ08,OUT046,4933.578
3143,FDQ47,OUT049,611.2044
3144,NCZ18,OUT013,6056.1168
3145,FDE29,OUT017,1029.9926
3146,FDF10,OUT027,3842.9976
3147,FDC48,OUT049,1366.2216
3148,FDY58,OUT013,5005.4844
3149,NCX30,OUT010,985.384
3150,FDV11,OUT013,1948.1308
3151,FDT46,OUT046,666.4658
3152,DRD01,OUT019,229.0352
3153,FDQ11,OUT013,6474.2392
3154,NCM41,OUT017,1010.6844
3155,NCC55,OUT013,721.0614
3156,FDG45,OUT027,1547.3192
3157,NCQ54,OUT049,3299.7048
3158,FDM34,OUT045,988.0472
3159,FDD17,OUT019,495.3552
3160,FDN38,OUT027,7366.011720000012
3161,FDB53,OUT018,962.7468
3162,NCL06,OUT035,2885.5772
3163,NCV18,OUT019,83.8908
3164,FDX25,OUT013,4426.2384
3165,FDB39,OUT046,491.3604
3166,FDC33,OUT049,2561.9984
3167,NCO14,OUT018,559.272
3168,FDA58,OUT027,4026.7584
3169,NCQ02,OUT017,4364.319
3170,NCR53,OUT017,1691.7978
3171,FDN52,OUT046,808.947
3172,FDG26,OUT046,4637.9628
3173,FDE23,OUT027,1145.176
3174,DRI37,OUT013,703.0848
3175,DRH37,OUT018,2013.3792
3176,FDO01,OUT035,3560.6984
3177,FDK45,OUT049,1274.3412
3178,FDP23,OUT049,3918.8988
3179,FDM33,OUT035,6040.1376
3180,FDD36,OUT017,1540.6612
3181,FDL56,OUT017,605.878
3182,FDT27,OUT010,852.224
3183,FDG52,OUT017,596.5568
3184,NCL42,OUT035,5635.3312
3185,DRJ24,OUT046,5367.6796
3186,FDV38,OUT046,491.3604
3187,FDT35,OUT045,2013.3792
3188,FDY51,OUT045,1322.2788
3189,FDC37,OUT017,1065.28
3190,NCP43,OUT013,2544.6876
3191,FDO33,OUT045,1821.6288
3192,FDW04,OUT018,763.0068
3193,NCC31,OUT046,1402.1748
3194,FDK22,OUT049,1989.4104
3195,FDJ50,OUT017,679.116
3196,FDV13,OUT017,1338.258
3197,DRL60,OUT017,1853.5872
3198,FDW03,OUT017,1986.0814
3199,FDY27,OUT035,1230.3984
3200,FDB39,OUT027,1597.92
3201,FDU59,OUT045,1537.998
3202,FDZ57,OUT049,2841.6344
3203,FDO21,OUT049,1800.3232
3204,FDS43,OUT018,3844.995
3205,FDU28,OUT010,1162.4868
3206,FDC51,OUT010,123.173
3207,FDW16,OUT010,91.2146
3208,FDP32,OUT010,128.4994
3209,FDB60,OUT019,383.5008
3210,NCQ30,OUT046,602.549
3211,FDD26,OUT049,3146.5708
3212,FDI44,OUT045,1467.4232
3213,DRH23,OUT046,1030.6584
3214,FDO44,OUT046,663.1368
3215,FDG04,OUT046,4303.0654
3216,FDM32,OUT027,2167.8448
3217,FDM09,OUT013,1794.331
3218,FDZ47,OUT013,892.8378
3219,FDM40,OUT027,2719.793
3220,FDY48,OUT017,1743.0644
3221,NCM30,OUT045,707.0796
3222,FDX36,OUT010,197.7426
3223,DRF03,OUT017,690.4346
3224,FDN51,OUT049,3418.883
3225,FDM57,OUT049,1116.5466
3226,FDB35,OUT049,1584.604
3227,FDY13,OUT027,4074.696
3228,FDA37,OUT017,2848.2924
3229,NCX53,OUT017,3545.385
3230,FDD59,OUT018,1198.44
3231,FDX10,OUT019,83.8908
3232,FDC03,OUT018,1174.4712
3233,FDW43,OUT035,5559.43
3234,FDW10,OUT046,1962.7784
3235,FDY14,OUT027,7366.011720000013
3236,FDV43,OUT045,490.6946
3237,FDO40,OUT013,2106.5912
3238,FDP46,OUT027,3364.9532
3239,NCE43,OUT019,326.242
3240,FDD05,OUT035,2360.9268
3241,FDJ60,OUT010,169.1132
3242,DRE27,OUT018,647.8234
3243,FDO11,OUT035,6723.2484
3244,DRG11,OUT027,2074.6328
3245,FDK33,OUT010,422.1172
3246,DRM23,OUT045,3103.9596
3247,FDJ02,OUT027,3661.9
3248,NCZ05,OUT045,509.337
3249,NCL30,OUT013,1789.6704
3250,FDZ19,OUT018,529.311
3251,FDM45,OUT049,1566.6274
3252,FDO36,OUT046,3123.9336
3253,NCK31,OUT045,1166.4816
3254,DRJ37,OUT045,4332.3606
3255,FDP24,OUT018,1006.6896
3256,FDF46,OUT013,230.3668
3257,FDX46,OUT019,400.8116
3258,NCL18,OUT045,5432.928
3259,FDJ26,OUT013,637.1706
3260,FDJ07,OUT045,1575.2828
3261,FDY15,OUT013,2659.871
3262,DRG01,OUT045,2162.5184
3263,FDF58,OUT045,958.752
3264,FDZ14,OUT019,357.5346
3265,FDP31,OUT049,639.168
3266,FDH45,OUT013,495.3552
3267,FDA09,OUT010,515.3292
3268,FDW31,OUT035,2553.343
3269,FDA57,OUT046,701.7532
3270,NCE55,OUT035,2117.244
3271,FDC17,OUT019,516.6608
3272,FDC59,OUT013,1592.5936
3273,FDA22,OUT013,2840.9686
3274,FDK52,OUT035,6040.1376
3275,NCM26,OUT046,3981.484
3276,NCT53,OUT035,2120.573
3277,FDW45,OUT018,2087.9488
3278,NCI18,OUT035,2692.4952
3279,FDE38,OUT018,2960.1468
3280,FDF08,OUT019,218.3824
3281,FDY58,OUT010,432.77
3282,FDF58,OUT019,122.5072
3283,FDX39,OUT017,5770.4886
3284,FDB44,OUT049,631.1784
3285,FDF28,OUT013,1120.5414
3286,FDE39,OUT013,2618.5914
3287,FDT37,OUT018,515.3292
3288,FDZ45,OUT017,3372.9428
3289,FDO40,OUT035,1390.1904
3290,FDM57,OUT027,1747.725
3291,DRG36,OUT017,4106.6544
3292,FDY36,OUT010,146.476
3293,DRL60,OUT027,3159.8868
3294,FDS25,OUT019,222.3772
3295,DRF49,OUT027,2942.836
3296,FDP16,OUT045,5896.3248
3297,FDS60,OUT049,1438.128
3298,FDU15,OUT027,1021.3372
3299,FDK43,OUT046,2450.144
3300,FDN25,OUT046,343.5528
3301,FDE53,OUT049,396.8168
3302,FDB22,OUT013,3383.5956
3303,FDE39,OUT017,1540.6612
3304,FDX35,OUT035,4146.6024
3305,NCG54,OUT049,1018.674
3306,FDH27,OUT035,2356.932
3307,NCK42,OUT013,4474.176
3308,FDS25,OUT049,1584.604
3309,FDI10,OUT018,1058.622
3310,FDU35,OUT035,2665.8632
3311,FDI04,OUT017,5536.7928
3312,DRK23,OUT035,4554.072
3313,FDB53,OUT019,316.9208
3314,FDY02,OUT049,3504.7712
3315,FDM60,OUT035,849.5608
3316,NCJ31,OUT010,468.7232
3317,DRP35,OUT017,3579.3408
3318,NCQ30,OUT018,3091.9752
3319,DRL11,OUT010,319.584
3320,FDU01,OUT013,4997.4948
3321,FDR39,OUT035,4586.0304
3322,FDO08,OUT046,3946.8624
3323,FDC02,OUT045,4920.9278
3324,NCZ29,OUT035,1752.3856
3325,FDF29,OUT010,280.9676
3326,FDZ23,OUT017,3755.112
3327,NCU53,OUT018,2037.348
3328,NCW30,OUT013,5956.9126
3329,NCM26,OUT027,3243.7776
3330,FDV50,OUT027,1565.9616
3331,FDW15,OUT049,2808.3444
3332,FDI35,OUT027,5954.2494
3333,FDO11,OUT017,4541.4218
3334,FDN48,OUT046,1032.6558
3335,NCA17,OUT049,2524.0478
3336,NCN54,OUT013,322.2472
3337,FDP22,OUT013,591.2304
3338,NCB54,OUT035,1406.1696
3339,FDD08,OUT045,540.6296
3340,DRM48,OUT010,109.857
3341,FDG41,OUT027,3150.5656
3342,FDE44,OUT027,1069.2748
3343,FDE26,OUT035,2745.0934
3344,NCS38,OUT013,3206.4928
3345,NCJ54,OUT018,3805.047
3346,FDI40,OUT019,289.623
3347,FDN45,OUT018,3271.7412
3348,FDU43,OUT046,5635.3312
3349,FDI04,OUT010,1162.4868
3350,NCC07,OUT018,1239.7196
3351,NCC07,OUT019,210.3928
3352,NCD18,OUT045,4823.721
3353,FDU55,OUT035,2841.6344
3354,FDX59,OUT035,741.0354
3355,FDR52,OUT049,1146.5076
3356,NCP17,OUT013,928.791
3357,FDQ32,OUT045,2127.8968
3358,NCT17,OUT049,4860.34
3359,FDO10,OUT049,343.5528
3360,FDE32,OUT049,834.9132
3361,FDN44,OUT045,5390.3168
3362,FDH02,OUT035,729.7168
3363,FDK60,OUT013,1031.99
3364,FDS24,OUT019,206.398
3365,FDL03,OUT010,482.0392
3366,FDB46,OUT027,1547.3192
3367,FDO48,OUT049,5145.3024
3368,FDZ39,OUT049,2063.98
3369,FDT02,OUT027,988.0472
3370,FDC50,OUT013,868.869
3371,FDP39,OUT035,600.5516
3372,DRG15,OUT018,1707.777
3373,FDP10,OUT018,1482.0708
3374,FDF53,OUT027,6042.135
3375,FDN34,OUT045,3103.9596
3376,FDK02,OUT045,2241.0828
3377,FDC23,OUT045,2133.2232
3378,FDJ10,OUT019,245.0144
3379,FDE53,OUT035,958.752
3380,FDR25,OUT035,7366.011720000013
3381,FDW50,OUT046,1504.0422
3382,FDS09,OUT049,2226.4352
3383,FDW49,OUT010,529.311
3384,FDU51,OUT046,4604.6728
3385,FDF28,OUT018,763.0068
3386,NCY30,OUT018,2157.192
3387,FDD44,OUT045,6183.9504
3388,FDX09,OUT017,3033.3848
3389,NCF30,OUT013,1384.1982
3390,FDZ50,OUT019,368.8532
3391,FDW37,OUT013,1318.284
3392,FDD11,OUT049,3542.056
3393,DRH39,OUT018,1880.885
3394,FDA36,OUT049,1518.024
3395,NCG43,OUT049,1237.7222
3396,FDF02,OUT035,2852.2872
3397,FDP57,OUT027,1948.1308
3398,NCE42,OUT017,5191.2426
3399,NCR38,OUT027,4026.7584
3400,FDP03,OUT019,115.8492
3401,FDO51,OUT035,690.4346
3402,NCQ42,OUT046,1265.02
3403,NCM41,OUT046,1929.4884
3404,FDH48,OUT027,2061.3168
3405,DRF60,OUT046,2067.309
3406,FDJ27,OUT035,892.8378
3407,FDQ14,OUT013,1691.7978
3408,FDN27,OUT017,3199.8348
3409,NCQ02,OUT046,4364.319
3410,FDJ33,OUT049,2181.1608
3411,FDP07,OUT027,5872.356
3412,DRE01,OUT049,4767.128
3413,FDU36,OUT045,1686.4714
3414,FDL28,OUT017,3455.502
3415,NCX53,OUT046,3545.385
3416,FDZ39,OUT013,1693.7952
3417,NCP42,OUT013,1964.11
3418,FDJ14,OUT035,1997.4
3419,FDK04,OUT049,539.298
3420,NCC19,OUT017,2316.984
3421,FDS09,OUT018,556.6088
3422,FDZ02,OUT046,418.1224
3423,FDD35,OUT018,1777.686
3424,NCY42,OUT017,1378.206
3425,FDB05,OUT045,990.7104
3426,FDF20,OUT035,2759.0752
3427,NCO41,OUT018,1332.9316
3428,FDC40,OUT027,1997.4
3429,FDV58,OUT045,1767.699
3430,FDZ57,OUT045,1134.5232
3431,DRM35,OUT046,5580.0698
3432,DRN36,OUT018,1025.332
3433,FDQ13,OUT046,755.0172
3434,DRO35,OUT010,115.1834
3435,NCD43,OUT035,1922.8304
3436,FDA51,OUT018,1296.3126
3437,NCX17,OUT027,4026.7584
3438,NCZ17,OUT049,356.8688
3439,FDR11,OUT027,2985.4472
3440,FDW34,OUT049,4567.388
3441,FDN50,OUT017,466.06
3442,FDS09,OUT046,1086.5856
3443,FDS48,OUT018,2087.9488
3444,FDL44,OUT049,3397.5774
3445,DRF48,OUT018,4693.89
3446,FDA14,OUT018,1797.66
3447,NCD30,OUT049,1272.3438
3448,FDI16,OUT017,982.7208
3449,NCG06,OUT035,2841.6344
3450,DRZ24,OUT035,3355.632
3451,NCS17,OUT045,1796.3284
3452,FDB37,OUT045,3364.9532
3453,FDE10,OUT035,2098.6016
3454,FDC57,OUT045,3755.112
3455,FDM12,OUT018,1277.0044
3456,FDE24,OUT049,1139.8496
3457,FDW22,OUT045,1989.4104
3458,DRD01,OUT027,1713.1034
3459,NCZ18,OUT027,7366.011720000013
3460,FDN49,OUT045,918.804
3461,FDR22,OUT035,3749.7856
3462,FDV08,OUT019,123.8388
3463,FDY39,OUT046,1864.24
3464,FDV36,OUT049,1713.7692
3465,FDO60,OUT045,669.129
3466,FDU04,OUT027,3012.745
3467,FDR20,OUT027,2187.153
3468,FDW19,OUT019,217.0508
3469,FDU40,OUT049,2906.217
3470,FDK15,OUT045,591.2304
3471,DRF15,OUT035,1239.7196
3472,FDQ25,OUT017,4402.2696
3473,FDI48,OUT019,161.7894
3474,FDS49,OUT046,1128.531
3475,FDV22,OUT046,1151.1682
3476,NCV42,OUT046,1230.3984
3477,FDX26,OUT046,2876.256
3478,FDI33,OUT018,1482.7366
3479,FDZ14,OUT049,3029.39
3480,FDG10,OUT013,221.0456
3481,FDM38,OUT018,934.7832
3482,FDG26,OUT027,7136.7102
3483,FDH46,OUT035,515.995
3484,FDN13,OUT018,183.7608
3485,FDU57,OUT035,1342.2528
3486,NCI06,OUT046,3775.086
3487,FDM38,OUT045,571.2564
3488,NCG42,OUT010,253.004
3489,FDL39,OUT045,1977.426
3490,FDT31,OUT019,383.5008
3491,FDV59,OUT013,3918.8988
3492,FDB49,OUT035,2579.3092
3493,FDD58,OUT049,1127.8652
3494,DRN59,OUT046,679.116
3495,FDX48,OUT049,1829.6184
3496,FDQ11,OUT049,6474.2392
3497,FDY12,OUT049,882.8508
3498,FDQ11,OUT045,5865.0322
3499,DRI11,OUT017,2548.6824
3500,FDY32,OUT027,1006.6896
3501,FDS51,OUT045,829.5868
3502,FDR19,OUT010,433.4358
3503,DRB13,OUT018,1911.5118
3504,FDS21,OUT035,1557.972
3505,FDQ40,OUT045,3663.2316
3506,NCE55,OUT013,4492.8184
3507,FDX43,OUT027,3408.896
3508,FDS12,OUT049,2516.724
3509,DRK01,OUT027,1304.968
3510,FDN25,OUT017,679.116
3511,FDB60,OUT046,3110.6176
3512,FDQ13,OUT017,755.0172
3513,DRK13,OUT045,3874.956
3514,DRF25,OUT018,251.6724
3515,NCD42,OUT019,83.8908
3516,FDW25,OUT045,255.6672
3517,NCV29,OUT027,1653.8472
3518,NCK42,OUT035,5890.9984
3519,DRJ13,OUT027,4278.4308
3520,DRD15,OUT017,3485.463
3521,FDM27,OUT045,3427.5384
3522,FDZ50,OUT018,938.778
3523,FDC04,OUT046,2900.2248
3524,FDF50,OUT049,1955.4546
3525,FDP15,OUT045,4175.8976
3526,FDK46,OUT035,2061.3168
3527,FDZ56,OUT018,2013.3792
3528,FDY60,OUT049,2410.8618
3529,FDB10,OUT035,4266.4464
3530,FDR57,OUT045,1537.998
3531,FDU58,OUT049,3755.112
3532,FDH02,OUT046,1641.8628
3533,FDP48,OUT013,2563.33
3534,FDI46,OUT035,5153.292
3535,FDW56,OUT013,5580.0698
3536,NCM19,OUT010,111.1886
3537,FDS50,OUT027,4592.0226
3538,FDK24,OUT013,615.1992
3539,FDO36,OUT017,5193.9058
3540,FDK45,OUT027,2303.668
3541,NCL05,OUT045,1115.215
3542,FDL32,OUT018,2277.036
3543,FDA28,OUT049,1761.7068
3544,FDY36,OUT018,774.9912
3545,FDP32,OUT018,2684.5056
3546,FDL50,OUT046,1743.0644
3547,DRC24,OUT049,1366.2216
3548,NCS18,OUT017,3751.783
3549,FDD16,OUT017,2386.2272
3550,NCV18,OUT013,1677.816
3551,FDX07,OUT046,2380.235
3552,NCZ05,OUT027,4250.4672
3553,NCI31,OUT013,834.9132
3554,FDK14,OUT049,1165.15
3555,NCR06,OUT045,406.138
3556,NCF54,OUT049,2931.5174
3557,DRG23,OUT010,451.4124
3558,FDD53,OUT046,503.3448
3559,NCM31,OUT027,1976.0944
3560,FDT16,OUT017,3934.878
3561,FDR40,OUT035,402.809
3562,DRG25,OUT017,6897.688
3563,FDT10,OUT035,1777.686
3564,FDY32,OUT013,3238.4512
3565,FDN50,OUT035,466.06
3566,FDZ35,OUT019,203.7348
3567,NCP54,OUT045,759.012
3568,NCD07,OUT035,1565.9616
3569,FDS02,OUT018,3585.333
3570,DRN59,OUT018,958.752
3571,DRB24,OUT013,4170.5712
3572,FDP37,OUT027,2127.8968
3573,DRB01,OUT018,2846.295
3574,FDR47,OUT046,2956.152
3575,NCM31,OUT010,241.0196
3576,NCF06,OUT027,7100.757
3577,NCV17,OUT027,3410.2276
3578,FDS10,OUT049,2993.4368
3579,FDN52,OUT035,1022.6688
3580,FDZ48,OUT013,2548.6824
3581,FDJ48,OUT049,4655.2736
3582,DRB13,OUT027,5752.512
3583,FDV59,OUT017,5946.9256
3584,FDL32,OUT035,1537.998
3585,FDZ12,OUT035,4008.116
3586,NCR06,OUT027,293.6178
3587,FDP51,OUT017,2014.7108
3588,FDY22,OUT013,1685.8056
3589,FDZ38,OUT049,3793.7284
3590,NCO54,OUT035,939.4438
3591,FDR23,OUT035,2696.49
3592,FDM38,OUT049,882.8508
3593,FDS25,OUT013,341.5554
3594,FDZ22,OUT013,1073.2696
3595,FDZ20,OUT019,495.3552
3596,FDD45,OUT010,95.2094
3597,FDN03,OUT049,3755.112
3598,NCW30,OUT046,5956.9126
3599,FDY24,OUT027,2748.4224
3600,FDJ26,OUT019,884.1824
3601,FDM15,OUT049,2376.906
3602,NCW54,OUT027,2548.0166
3603,FDA23,OUT045,1686.4714
3604,FDA39,OUT019,83.8908
3605,FDZ12,OUT017,3483.4656
3606,NCB42,OUT046,1757.712
3607,FDL16,OUT046,1071.938
3608,FDO24,OUT019,316.9208
3609,NCP42,OUT046,387.4956
3610,FDR19,OUT018,1749.7224
3611,DRL01,OUT045,5375.0034
3612,FDV37,OUT046,593.2278
3613,FDI41,OUT010,151.1366
3614,FDF58,OUT049,958.752
3615,NCF43,OUT018,3091.9752
3616,FDN02,OUT049,7130.718
3617,NCP41,OUT035,1657.842
3618,NCY17,OUT027,1480.0734
3619,FDL58,OUT027,4504.8028
3620,NCA30,OUT027,7366.011720000013
3621,FDE46,OUT018,4287.752
3622,FDY38,OUT035,6024.1584
3623,NCH29,OUT027,3938.8728
3624,FDO20,OUT045,3635.268
3625,FDP44,OUT018,722.393
3626,FDM02,OUT027,2319.6472
3627,FDJ14,OUT027,4074.696
3628,FDH04,OUT010,88.5514
3629,DRK23,OUT046,1826.9552
3630,NCW05,OUT046,1768.3648
3631,FDF12,OUT049,3791.0652
3632,FDL51,OUT019,483.3708
3633,FDN03,OUT018,3835.008
3634,DRJ37,OUT049,2580.6408
3635,FDM12,OUT019,1126.5336
3636,FDA16,OUT045,2210.456
3637,NCB07,OUT017,3338.987
3638,NCI17,OUT019,199.74
3639,FDR51,OUT046,2586.633
3640,FDJ55,OUT045,671.1264
3641,NCZ17,OUT013,353.5398
3642,FDU25,OUT013,990.7104
3643,NCG18,OUT045,1657.842
3644,DRM11,OUT017,4402.9354
3645,FDH16,OUT035,2313.655
3646,FDZ04,OUT018,1314.2892
3647,NCX53,OUT035,2247.7408
3648,FDX38,OUT027,1078.596
3649,FDX09,OUT046,3528.74
3650,NCW05,OUT018,535.969
3651,NCS41,OUT017,4028.09
3652,FDI26,OUT046,1784.344
3653,NCZ41,OUT027,5353.6978
3654,NCK06,OUT046,371.5164
3655,FDX23,OUT027,2588.6304
3656,NCA42,OUT046,3075.996
3657,FDC20,OUT049,447.4176
3658,DRC49,OUT018,2576.646
3659,FDX01,OUT013,1274.3412
3660,FDC08,OUT045,3169.208
3661,FDC02,OUT017,4402.9354
3662,FDK10,OUT045,4211.185
3663,DRC24,OUT013,2428.8384
3664,FDW16,OUT019,206.398
3665,NCU06,OUT018,4607.336
3666,DRA59,OUT045,2940.1728
3667,FDR24,OUT019,206.398
3668,DRL35,OUT018,401.4774
3669,FDA49,OUT013,1545.9876
3670,NCC55,OUT046,782.9808
3671,DRD24,OUT019,567.2616
3672,NCE55,OUT049,3528.74
3673,FDT33,OUT045,3896.2616
3674,NCT53,OUT013,2302.3364
3675,FDS26,OUT046,7366.011720000013
3676,FDL22,OUT018,1482.7366
3677,FDP44,OUT017,1537.998
3678,FDC52,OUT018,1691.7978
3679,FDI53,OUT010,886.8456
3680,FDZ23,OUT046,5779.144
3681,NCT18,OUT013,2666.529
3682,FDR13,OUT046,810.9444
3683,FDB09,OUT010,253.004
3684,FDZ60,OUT013,539.298
3685,FDB11,OUT046,2925.5252
3686,FDC10,OUT018,1609.9044
3687,FDW56,OUT035,3057.3536
3688,FDK14,OUT027,4074.696
3689,DRE27,OUT027,2516.724
3690,FDA38,OUT017,3124.5994
3691,FDT11,OUT045,3271.0754
3692,FDP15,OUT035,5153.292
3693,FDV27,OUT035,1328.271
3694,FDS36,OUT027,3057.3536
3695,FDY40,OUT027,1516.0266
3696,NCF19,OUT049,680.4476
3697,FDF53,OUT045,2918.8672
3698,FDS14,OUT027,4850.353
3699,FDE56,OUT046,1547.985
3700,FDZ19,OUT035,1230.3984
3701,FDZ46,OUT013,1901.5248
3702,FDR16,OUT046,4739.8302
3703,FDG29,OUT018,415.4592
3704,NCE30,OUT017,5770.4886
3705,FDZ40,OUT046,1348.245
3706,FDG58,OUT018,2460.7968
3707,DRH03,OUT013,1438.128
3708,FDZ47,OUT045,522.653
3709,FDV04,OUT018,2716.464
3710,FDZ10,OUT018,2817.6656
3711,FDG46,OUT017,894.8352
3712,NCF07,OUT045,587.2356
3713,FDY44,OUT035,2587.9646
3714,FDB21,OUT013,6056.1168
3715,FDS20,OUT035,3112.615
3716,FDS49,OUT049,1128.531
3717,FDX55,OUT027,5695.2532
3718,NCQ02,OUT018,1911.5118
3719,FDR25,OUT013,2812.3392
3720,DRG39,OUT045,873.5296
3721,FDB46,OUT046,3387.5904
3722,NCC30,OUT018,2157.192
3723,FDE58,OUT035,2817.6656
3724,FDC05,OUT019,790.9704
3725,FDY15,OUT046,938.778
3726,FDG14,OUT046,2808.3444
3727,FDL08,OUT049,4086.0146
3728,FDQ47,OUT013,882.185
3729,FDN12,OUT035,1856.2504
3730,FDW10,OUT013,4673.916
3731,FDD02,OUT035,2607.2728
3732,FDX35,OUT010,197.7426
3733,FDT35,OUT046,483.3708
3734,DRN47,OUT019,555.2772
3735,FDB11,OUT010,191.0846
3736,FDN20,OUT045,5390.3168
3737,FDB59,OUT035,3174.5344
3738,FDJ58,OUT045,4483.4972
3739,FDU60,OUT046,2947.4966
3740,FDS03,OUT049,958.752
3741,FDU40,OUT019,386.164
3742,DRH15,OUT049,1165.15
3743,FDD04,OUT027,4458.1968
3744,FDQ01,OUT046,4845.0266
3745,FDF28,OUT035,3271.7412
3746,FDD22,OUT010,111.1886
3747,FDY19,OUT046,2356.932
3748,FDN33,OUT035,2189.1504
3749,FDV36,OUT035,1713.7692
3750,FDW01,OUT010,962.7468
3751,FDJ28,OUT049,2836.308
3752,FDB17,OUT035,4165.2448
3753,FDM40,OUT049,3652.5788
3754,FDV46,OUT045,1966.7732
3755,FDQ44,OUT049,2544.6876
3756,NCD42,OUT046,305.6022
3757,DRH37,OUT046,1315.6208
3758,FDR10,OUT018,2960.1468
3759,NCD06,OUT027,2109.2544
3760,FDI53,OUT046,1772.3596
3761,FDG16,OUT035,2157.192
3762,DRB25,OUT046,857.5504
3763,FDY09,OUT046,521.3214
3764,FDX48,OUT045,4643.955
3765,FDC03,OUT010,745.696
3766,FDT47,OUT035,583.2408
3767,FDW44,OUT027,4211.185
3768,FDT24,OUT017,1669.8264
3769,FDT12,OUT019,788.973
3770,NCS38,OUT035,1366.2216
3771,FDO39,OUT035,2940.1728
3772,FDA13,OUT046,759.012
3773,FDO48,OUT035,4863.0032
3774,DRJ01,OUT017,1288.9888
3775,FDD53,OUT018,255.6672
3776,NCT05,OUT049,4346.3424
3777,FDQ51,OUT045,605.878
3778,FDU60,OUT013,3705.8428
3779,FDC59,OUT046,813.6076
3780,FDP36,OUT035,461.3994
3781,NCM19,OUT017,3205.1612
3782,FDL16,OUT035,615.1992
3783,FDE50,OUT018,1629.8784
3784,NCR18,OUT013,468.7232
3785,NCD30,OUT035,772.328
3786,FDH31,OUT013,2037.348
3787,FDD56,OUT019,543.2928
3788,FDC47,OUT049,3615.294
3789,FDZ21,OUT045,2588.6304
3790,FDM01,OUT049,836.2448
3791,FDF24,OUT013,1202.4348
3792,FDW23,OUT017,353.5398
3793,FDY52,OUT018,774.9912
3794,DRH37,OUT027,4111.315
3795,DRO47,OUT027,4138.6128
3796,FDR25,OUT049,3060.0168
3797,FDQ24,OUT027,3271.7412
3798,DRJ51,OUT018,4194.54
3799,NCU06,OUT035,3225.1352
3800,NCV18,OUT018,1426.1436
3801,NCC06,OUT027,3415.554
3802,FDZ01,OUT018,2220.443
3803,FDT14,OUT017,1917.504
3804,FDD11,OUT019,495.3552
3805,FDN09,OUT017,4655.2736
3806,NCO18,OUT010,549.285
3807,FDZ50,OUT045,1118.544
3808,FDS44,OUT013,5759.17
3809,FDI36,OUT045,2656.542
3810,FDA26,OUT010,745.696
3811,NCY53,OUT049,1717.764
3812,FDF32,OUT049,3757.1094
3813,FDF59,OUT010,250.3408
3814,FDB20,OUT046,1324.2762
3815,DRH11,OUT035,1737.738
3816,FDT03,OUT049,551.2824
3817,NCH06,OUT035,5153.292
3818,FDR55,OUT049,4349.0056
3819,FDI10,OUT035,1379.5376
3820,FDZ12,OUT045,508.6712
3821,FDM12,OUT049,2796.36
3822,DRB25,OUT045,1444.786
3823,NCS41,OUT013,2261.0568
3824,NCT53,OUT049,1569.9564
3825,NCD55,OUT013,319.584
